branch_id,from_bus_id,to_bus_id,dist,branch_device_type,cost
103733,3007259,3007403,10.50958845,Line,23.93488052
103734,3007259,3007403,10.50958845,Line,23.93488052
103735,3007368,3007260,5.774861264,Line,13.15185795
103736,3007368,3007260,5.774861264,Line,13.15185795
103737,3007368,3007260,5.774861264,Line,13.15185795
103738,3007262,3007261,0,Transformer,99999
103739,3007261,3007429,47.70496339,Line,59.26082409
103740,3007262,3007302,19.02350687,Line,43.32475685
103741,3007264,3007263,0,Transformer,99999
103742,3007264,3007263,0,Transformer,99999
103743,3007266,3007263,0,Transformer,99999
103744,3007267,3007263,0,Transformer,99999
103745,3007268,3007263,0,Transformer,99999
103746,3007269,3007263,0,Transformer,99999
103747,3007270,3007263,0,Transformer,99999
103748,3007265,3007264,0,Transformer,99999
103749,3007265,3007264,0,Transformer,99999
103750,3007264,3007332,19.44774894,Line,24.15869433
103751,3007315,3007271,14.05170063,Line,32.00180269
103752,3007271,3007340,13.928126,Line,31.72036977
103753,3007316,3007272,6.127732628,Line,13.95549874
103754,3007273,3007405,20.82645762,Line,47.43085587
103755,3007275,3007274,0,Transformer,99999
103756,3007276,3007395,5.941957191,Line,13.53240768
103757,3007277,3007337,19.58148535,Line,44.59551529
103758,3007279,3007278,0,Transformer,99999
103759,3007280,3007278,0,Transformer,99999
103760,3007281,3007278,0,Transformer,99999
103761,3007367,3007278,18.16184563,Line,22.56129891
103762,3007392,3007279,7.405374804,Line,16.86524282
103763,3007283,3007282,0,Transformer,99999
103764,3007284,3007282,0,Transformer,99999
103765,3007285,3007282,0,Transformer,99999
103766,3007286,3007282,0,Transformer,99999
103767,3007287,3007282,0,Transformer,99999
103768,3007288,3007282,0,Transformer,99999
103769,3007289,3007282,0,Transformer,99999
103770,3007282,3007332,20.83764241,Line,25.88527007
103771,3007282,3007367,12.72658474,Line,15.80942204
103772,3007411,3007290,4.921627815,Line,11.20867618
103773,3007291,3007295,11.15800855,Line,25.41161367
103774,3007424,3007293,8.648426431,Line,19.69620926
103775,3007294,3007405,39.59063542,Line,90.16500821
103776,3007296,3007427,3.11877747,Line,7.102805833
103777,3007316,3007297,5.255711828,Line,11.96953004
103778,3007297,3007384,5.639561952,Line,12.84372287
103779,3007298,3007362,9.11122996,Line,20.75021316
103780,3007298,3007395,4.50725089,Line,10.26496062
103781,3007364,3007299,21.21917728,Line,48.32524847
103782,3007413,3007299,19.42968941,Line,44.24981026
103783,3007301,3007318,15.737041,Line,35.84005197
103784,3007302,3007426,17.45372814,Line,39.74969141
103785,3007303,3007393,50.45345379,Line,114.9043461
103786,3007305,3007304,0,Transformer,99999
103787,3007307,3007304,0,Transformer,99999
103788,3007308,3007304,0,Transformer,99999
103789,3007309,3007304,0,Transformer,99999
103790,3007310,3007304,0,Transformer,99999
103791,3007311,3007304,0,Transformer,99999
103792,3007341,3007304,55.39445649,Line,46.31643519
103793,3007306,3007305,0,Transformer,99999
103794,3007305,3007327,16.5675107,Line,20.58075864
103795,3007306,3007413,13.77783029,Line,31.3780814
103796,3007306,3007413,13.77783029,Line,31.3780814
103797,3007313,3007312,0,Transformer,99999
103798,3007312,3007321,15.17829588,Line,18.85502593
103799,3007312,3007429,9.350738319,Line,11.615824
103800,3007313,3007430,9.350738319,Line,21.29567733
103801,3007340,3007314,25.52911992,Line,58.14085282
103802,3007316,3007383,26.72482332,Line,60.86398685
103803,3007316,3007383,26.72482332,Line,60.86398685
103804,3007317,3007424,10.02990027,Line,22.84242297
103805,3007317,3007424,10.02990027,Line,22.84242297
103806,3007317,3007424,10.02990027,Line,22.84242297
103807,3007317,3007424,10.02990027,Line,22.84242297
103808,3007318,3007382,12.14611076,Line,27.66194997
103809,3007321,3007320,0,Transformer,99999
103810,3007323,3007320,0,Transformer,99999
103811,3007324,3007320,0,Transformer,99999
103812,3007325,3007320,0,Transformer,99999
103813,3007326,3007320,0,Transformer,99999
103814,3007320,3007422,51.69143446,Line,43.22026292
103815,3007322,3007321,0,Transformer,99999
103816,3007322,3007380,7.69171557,Line,17.51736465
103817,3007328,3007327,0,Transformer,99999
103818,3007329,3007327,0,Transformer,99999
103819,3007328,3007339,15.96799543,Line,36.36603514
103820,3007362,3007330,4.975161924,Line,11.33059651
103821,3007332,3007331,0,Transformer,99999
103822,3007334,3007331,0,Transformer,99999
103823,3007335,3007331,0,Transformer,99999
103824,3007400,3007331,11.0322115,Line,9.224257105
103825,3007333,3007332,0,Transformer,99999
103826,3007333,3007332,0,Transformer,99999
103827,3007333,3007332,0,Transformer,99999
103828,3007401,3007332,11.0322115,Line,13.70461056
103829,3007336,3007418,7.92673034,Line,18.05259498
103830,3007336,3007418,7.92673034,Line,18.05259498
103831,3007345,3007338,5.053090542,Line,11.5080737
103832,3007345,3007338,5.053090542,Line,11.5080737
103833,3007342,3007341,0,Transformer,99999
103834,3007343,3007342,0,Transformer,99999
103835,3007343,3007342,0,Transformer,99999
103836,3007342,3007409,8.466790661,Line,10.51775237
103837,3007342,3007409,8.466790661,Line,10.51775237
103838,3007344,3007404,12.02303551,Line,27.38165436
103839,3007345,3007382,9.636078881,Line,21.94552126
103840,3007345,3007382,9.636078881,Line,21.94552126
103841,3007347,3007346,0,Transformer,99999
103842,3007347,3007346,0,Transformer,99999
103843,3007349,3007346,0,Transformer,99999
103844,3007350,3007346,0,Transformer,99999
103845,3007351,3007346,0,Transformer,99999
103846,3007352,3007346,0,Transformer,99999
103847,3007353,3007346,0,Transformer,99999
103848,3007354,3007346,0,Transformer,99999
103849,3007355,3007346,0,Transformer,99999
103850,3007356,3007346,0,Transformer,99999
103851,3007357,3007346,0,Transformer,99999
103852,3007358,3007346,0,Transformer,99999
103853,3007359,3007346,0,Transformer,99999
103854,3007360,3007346,0,Transformer,99999
103855,3007361,3007346,0,Transformer,99999
103856,3007348,3007347,0,Transformer,99999
103857,3007348,3007347,0,Transformer,99999
103858,3007380,3007363,42.95276923,Line,97.82204173
103859,3007365,3007381,4.566653954,Line,10.4002471
103860,3007367,3007366,0,Transformer,99999
103861,3007367,3007366,0,Transformer,99999
103862,3007369,3007366,0,Transformer,99999
103863,3007370,3007366,0,Transformer,99999
103864,3007371,3007366,0,Transformer,99999
103865,3007372,3007366,0,Transformer,99999
103866,3007373,3007366,0,Transformer,99999
103867,3007374,3007366,0,Transformer,99999
103868,3007375,3007366,0,Transformer,99999
103869,3007376,3007366,0,Transformer,99999
103870,3007377,3007366,0,Transformer,99999
103871,3007378,3007366,0,Transformer,99999
103872,3007379,3007366,0,Transformer,99999
103873,3007366,3007400,10.79733461,Line,9.027871744
103874,3007368,3007367,0,Transformer,99999
103875,3007368,3007367,0,Transformer,99999
103876,3007368,3007367,0,Transformer,99999
103877,3007385,3007404,11.63710635,Line,26.50272667
103878,3007390,3007389,0,Transformer,99999
103879,3008030,3007389,41.7845977,Line,34.9369546
103880,3007391,3007390,0,Transformer,99999
103881,3007396,3007410,6.429110877,Line,14.64186742
103882,3007396,3007410,6.429110877,Line,14.64186742
103883,3007396,3007410,6.429110877,Line,14.64186742
103884,3007403,3007398,4.790447913,Line,10.90992278
103885,3007403,3007398,4.790447913,Line,10.90992278
103886,3007399,3007417,11.06095157,Line,25.19057294
103887,3007399,3007417,11.06095157,Line,25.19057294
103888,3007401,3007400,0,Transformer,99999
103889,3007402,3007401,0,Transformer,99999
103890,3007401,3007409,51.1562105,Line,63.54808757
103891,3007403,3007419,11.07778216,Line,25.22890346
103892,3007403,3007419,11.07778216,Line,25.22890346
103893,3007407,3007406,0,Transformer,99999
103894,3007414,3007406,38.71709711,Line,32.37215477
103895,3007408,3007407,0,Transformer,99999
103896,3007410,3007409,0,Transformer,99999
103897,3007410,3007409,0,Transformer,99999
103898,3007410,3007409,0,Transformer,99999
103899,3007409,3007420,53.18641159,Line,66.07007651
103900,3007415,3007414,0,Transformer,99999
103901,3007416,3007415,0,Transformer,99999
103902,3007417,3007418,6.1056787,Line,13.9052724
103903,3007417,3007418,6.1056787,Line,13.9052724
103904,3007421,3007420,0,Transformer,99999
103905,3007421,3007420,0,Transformer,99999
103906,3007423,3007422,0,Transformer,99999
103907,3007424,3007423,0,Transformer,99999
103908,3007424,3007423,0,Transformer,99999
103909,3007424,3007423,0,Transformer,99999
103910,3007429,3007428,0,Transformer,99999
103911,3007430,3007429,0,Transformer,99999
103912,3007432,3008003,20.51335777,Line,46.71779203
103913,3007432,3008037,18.11008031,Line,41.24448933
103914,3007432,3008141,59.99396908,Line,136.6322277
103915,3008003,3008001,19.50732529,Line,44.42662074
103916,3008010,3008001,14.34966461,Line,32.68039559
103917,3008028,3008002,13.41429668,Line,30.55015806
103918,3008002,3008100,10.15842686,Line,23.13513364
103919,3008005,3008004,0,Transformer,99999
103920,3008005,3008004,0,Transformer,99999
103921,3008097,3008004,55.08281166,Line,68.425853
103922,3008005,3008023,8.321566948,Line,18.95180878
103923,3008005,3008023,8.321566948,Line,18.95180878
103924,3008137,3008005,29.06768478,Line,66.19969619
103925,3008006,3008007,13.27994874,Line,30.24418968
103926,3008006,3008134,8.890081705,Line,20.24656289
103927,3008007,3008017,10.8655439,Line,24.74554511
103928,3008008,3008053,27.08409119,Line,61.68219525
103929,3008081,3008008,17.38089511,Line,39.58381908
103930,3008009,3008104,20.51468622,Line,46.72081748
103931,3008086,3008010,25.23921138,Line,57.48060562
103932,3008010,3008103,12.69536855,Line,28.91284762
103933,3008045,3008011,13.31428039,Line,30.3223777
103934,3008045,3008011,13.31428039,Line,30.3223777
103935,3008072,3008011,15.85384877,Line,36.10607381
103936,3008012,3008032,11.47169065,Line,26.12600354
103937,3008104,3008012,18.13043468,Line,41.29084503
103938,3008026,3008013,30.98493927,Line,70.56611429
103939,3008013,3008039,37.40321783,Line,85.18331183
103940,3008013,3008136,18.04720756,Line,41.10130085
103941,3008014,3008037,25.30677936,Line,57.63448716
103942,3008118,3008014,25.59848838,Line,58.29883481
103943,3008111,3008015,14.78701321,Line,33.67642761
103944,3008015,3008150,16.41081832,Line,37.37453448
103945,3008016,3008122,23.42213173,Line,53.34232899
103946,3008016,3008152,4.999066761,Line,11.38503817
103947,3008017,3008040,25.19849167,Line,57.38786923
103948,3008019,3008018,0,Transformer,99999
103949,3008019,3008018,0,Transformer,99999
103950,3008127,3008018,89.00036856,Line,110.5594641
103951,3008018,3008133,9.812221517,Line,12.18909505
103952,3008019,3008052,8.555676455,Line,19.48497743
103953,3008019,3008100,11.89030172,Line,27.07936209
103954,3008019,3008135,4.668532675,Line,10.63226903
103955,3008019,3008135,4.668532675,Line,10.63226903
103956,3008020,3008029,24.42450086,Line,55.62515723
103957,3008020,3008040,30.00530012,Line,68.33505203
103958,3008020,3008153,23.52523275,Line,53.57713463
103959,3008020,3008154,33.54716296,Line,76.40140634
103960,3008022,3008021,41.95295417,Line,95.5450302
103961,3008021,3008041,14.77110165,Line,33.64019009
103962,3008021,3008119,20.95508928,Line,47.72380581
103963,3008022,3008150,36.35742012,Line,82.8015779
103964,3008024,3008023,0,Transformer,99999
103965,3008023,3008111,12.04254545,Line,27.42608695
103966,3008023,3008111,12.04254545,Line,27.42608695
103967,3008025,3008055,29.11450522,Line,66.3063266
103968,3008025,3008121,23.33520518,Line,53.14435962
103969,3008025,3008151,49.57152697,Line,112.8958171
103970,3008026,3008154,14.18842903,Line,32.3131924
103971,3008100,3008027,9.745724798,Line,22.19523246
103972,3008027,3008134,9.562503455,Line,21.77795818
103973,3008146,3008028,19.61787247,Line,44.67838451
103974,3008073,3008029,26.66040849,Line,60.71728641
103975,3008031,3008030,0,Transformer,99999
103976,3008033,3008030,0,Transformer,99999
103977,3008034,3008030,0,Transformer,99999
103978,3008035,3008030,0,Transformer,99999
103979,3008036,3008030,0,Transformer,99999
103980,3008158,3008030,53.89317768,Line,45.06118535
103981,3008032,3008031,0,Transformer,99999
103982,3008143,3008032,22.64648277,Line,51.57584068
103983,3008038,3008066,16.34011282,Line,37.21350745
103984,3008038,3008124,19.75108411,Line,44.98176506
103985,3008039,3008081,23.21201626,Line,52.86380515
103986,3008040,3008072,28.54718512,Line,65.01429324
103987,3008109,3008040,25.71438296,Line,58.56277692
103988,3008041,3008063,14.70616788,Line,33.4923078
103989,3008111,3008042,16.95006888,Line,38.60264135
103990,3008118,3008042,47.27733997,Line,107.6709606
103991,3008044,3008043,0,Transformer,99999
103992,3008046,3008043,0,Transformer,99999
103993,3008047,3008043,0,Transformer,99999
103994,3008048,3008043,0,Transformer,99999
103995,3008049,3008043,0,Transformer,99999
103996,3008050,3008043,0,Transformer,99999
103997,3008051,3008043,0,Transformer,99999
103998,3008043,3008067,53.77212951,Line,44.95997451
103999,3008045,3008044,0,Transformer,99999
104000,3008147,3008044,26.02120795,Line,32.32448193
104001,3008045,3008091,30.26930027,Line,68.93629462
104002,3008045,3008144,24.78433621,Line,56.44465804
104003,3008081,3008052,13.07472114,Line,29.77679763
104004,3008053,3008065,30.51856217,Line,69.50397181
104005,3008053,3008153,31.42018572,Line,71.55735877
104006,3008054,3008092,16.63268764,Line,37.87982692
104007,3008132,3008054,20.92823708,Line,47.66265173
104008,3008055,3008098,28.22035355,Line,64.26995633
104009,3008121,3008055,19.4104789,Line,44.20605961
104010,3008056,3008089,12.27059771,Line,27.94546063
104011,3008056,3008138,13.42686363,Line,30.57877846
104012,3008058,3008057,0,Transformer,99999
104013,3008060,3008057,0,Transformer,99999
104014,3008061,3008057,0,Transformer,99999
104015,3008057,3008112,101.3910638,Line,84.775137
104016,3008059,3008058,0,Transformer,99999
104017,3008058,3008068,48.13825985,Line,59.79908056
104018,3008058,3008147,34.08053506,Line,42.3360684
104019,3008064,3008059,5.619372473,Line,12.79774269
104020,3008062,3008098,5.922388809,Line,13.48784201
104021,3008119,3008062,20.19602629,Line,45.99509094
104022,3008101,3008063,30.50273928,Line,69.46793624
104023,3008063,3008125,24.3917675,Line,55.55060922
104024,3008144,3008064,22.42120434,Line,51.06278421
104025,3008065,3008149,4.962790349,Line,11.30242108
104026,3008065,3008149,4.962790349,Line,11.30242108
104027,3008066,3008093,57.19094435,Line,130.2485275
104028,3008142,3008066,14.16930271,Line,32.2696335
104029,3008068,3008067,0,Transformer,99999
104030,3008070,3008067,0,Transformer,99999
104031,3008071,3008067,0,Transformer,99999
104032,3008069,3008068,0,Transformer,99999
104033,3008068,3008083,34.87716808,Line,43.32567463
104034,3008103,3008069,13.9696372,Line,31.81490874
104035,3008073,3008108,30.26817324,Line,68.93372788
104036,3008136,3008073,17.59539531,Line,40.07232887
104037,3008075,3008074,0,Transformer,99999
104038,3008075,3008074,0,Transformer,99999
104039,3008077,3008074,0,Transformer,99999
104040,3008078,3008074,0,Transformer,99999
104041,3008079,3008074,0,Transformer,99999
104042,3008080,3008074,0,Transformer,99999
104043,3008076,3008075,0,Transformer,99999
104044,3008075,3008097,33.60306989,Line,41.74294396
104045,3008119,3008076,12.99213884,Line,29.58872199
104046,3008119,3008076,12.99213884,Line,29.58872199
104047,3008083,3008082,0,Transformer,99999
104048,3008087,3008082,0,Transformer,99999
104049,3008088,3008082,0,Transformer,99999
104050,3008155,3008082,22.13684888,Line,18.50907097
104051,3008084,3008083,0,Transformer,99999
104052,3008085,3008084,0,Transformer,99999
104053,3008086,3008085,0,Transformer,99999
104054,3008089,3008135,11.43937447,Line,26.05240562
104055,3008089,3008135,11.43937447,Line,26.05240562
104056,3008090,3008092,27.12325388,Line,61.77138564
104057,3008151,3008090,23.14807905,Line,52.71819246
104058,3008091,3008109,54.54411688,Line,124.220556
104059,3008106,3008093,30.05960014,Line,68.45871668
104060,3008093,3008128,23.92305438,Line,54.48314662
104061,3008095,3008094,0,Transformer,99999
104062,3008094,3008139,7.366275569,Line,9.150652881
104063,3008094,3008159,25.33560467,Line,31.47280083
104064,3008095,3008140,7.366275569,Line,16.77619695
104065,3008096,3008110,30.98482189,Line,70.56584696
104066,3008096,3008153,22.13010041,Line,50.3998146
104067,3008098,3008097,0,Transformer,99999
104068,3008099,3008097,0,Transformer,99999
104069,3008097,3008113,14.64055759,Line,18.18702806
104070,3008138,3008100,10.94273454,Line,24.92134161
104071,3008101,3008137,25.45531441,Line,57.97276573
104072,3008102,3008157,9.890653384,Line,22.52529756
104073,3008106,3008105,0,Transformer,99999
104074,3008105,3008127,29.24918557,Line,36.33439201
104075,3008142,3008106,25.41885402,Line,57.88972964
104076,3008128,3008107,16.30162153,Line,37.12584614
104077,3008145,3008107,24.62169112,Line,56.07424479
104078,3008153,3008108,22.85364433,Line,52.0476372
104079,3008109,3008123,10.838829,Line,24.68470372
104080,3008124,3008110,15.84030152,Line,36.07522084
104081,3008111,3008125,25.48166149,Line,58.03276944
104082,3008113,3008112,0,Transformer,99999
104083,3008115,3008112,0,Transformer,99999
104084,3008116,3008112,0,Transformer,99999
104085,3008117,3008112,0,Transformer,99999
104086,3008114,3008113,0,Transformer,99999
104087,3008113,3008133,45.29626775,Line,56.26865559
104088,3008113,3008133,45.29626775,Line,56.26865559
104089,3008121,3008114,25.21931513,Line,57.43529326
104090,3008118,3008151,33.26577365,Line,75.76056111
104091,3008120,3008122,23.38144685,Line,53.24967192
104092,3008120,3008140,21.01345747,Line,47.85673545
104093,3008120,3008141,22.10599105,Line,50.34490715
104094,3008143,3008120,22.09442413,Line,50.31856428
104095,3008149,3008123,8.208897525,Line,18.69521176
104096,3008127,3008126,0,Transformer,99999
104097,3008127,3008126,0,Transformer,99999
104098,3008129,3008126,0,Transformer,99999
104099,3008130,3008126,0,Transformer,99999
104100,3008131,3008126,0,Transformer,99999
104101,3008128,3008127,0,Transformer,99999
104102,3008132,3008144,33.21609757,Line,75.64742717
104103,3008134,3008133,0,Transformer,99999
104104,3008134,3008133,0,Transformer,99999
104105,3008133,3008147,74.45914868,Line,92.49583687
104106,3008154,3008135,11.9403346,Line,27.19330861
104107,3008136,3008145,14.08383874,Line,32.07499507
104108,3008138,3008146,36.36432935,Line,82.81731323
104109,3008140,3008139,0,Transformer,99999
104110,3008148,3008147,0,Transformer,99999
104111,3008148,3008147,0,Transformer,99999
104112,3008149,3008148,0,Transformer,99999
104113,3008152,3008160,11.82704046,Line,26.93528882
104114,3008152,3008160,11.82704046,Line,26.93528882
104115,3008156,3008155,0,Transformer,99999
104116,3008157,3008156,0,Transformer,99999
104117,3008156,3008159,46.83761117,Line,58.18336792
104118,3008159,3008158,0,Transformer,99999
104119,3008160,3008159,0,Transformer,99999
104120,3008160,3008159,0,Transformer,99999
